model,primary_failed_part,mileage,age,date,claims_count
Sentra,Brake Rotor,11176.4,4.83,2025-01-09,1
Sentra,Brake Rotor,10397.5,5.13,2025-06-15,1
Sentra,Brake Rotor,10083.5,5.54,2025-06-16,1
Sentra,Brake Rotor,10360.9,5.89,2025-06-18,1
Sentra,Brake Rotor,11469.3,5.26,2025-06-08,1
Sentra,Brake Rotor,10280.3,5.24,2025-04-24,0
Sentra,Brake Rotor,11146.3,5.57,2025-01-11,0
Sentra,Brake Rotor,10554.3,5.62,2025-04-01,0
Sentra,Brake Rotor,10373.4,5.29,2025-02-05,0
Sentra,Brake Rotor,10564.2,5.46,2025-04-30,1
Sentra,Brake Rotor,10720.1,5.08,2025-04-28,1
Sentra,Brake Rotor,10635.5,5.34,2025-03-12,0
Sentra,Brake Rotor,10617.0,5.78,2025-01-03,1
Sentra,Brake Rotor,10244.2,5.86,2025-02-10,0
Sentra,Brake Rotor,9620.2,5.96,2025-04-02,1
Sentra,Brake Rotor,11189.8,5.28,2025-05-09,1
Sentra,Brake Rotor,10074.6,5.12,2025-05-09,0
Sentra,Brake Rotor,11022.7,5.44,2025-02-23,1
Sentra,Brake Rotor,10324.6,5.22,2025-03-31,1
Sentra,Brake Rotor,11492.0,5.26,2025-06-30,0
Sentra,Brake Rotor,10550.0,5.59,2025-05-15,1
Sentra,Brake Rotor,10327.3,5.36,2025-04-10,0
Sentra,Brake Rotor,10342.7,5.69,2025-05-12,0
Sentra,Brake Rotor,10354.4,5.98,2025-01-17,1
Leaf,Clutch,13081.0,7.64,2025-05-25,0
Leaf,Clutch,12356.7,6.88,2025-03-28,1
Leaf,Clutch,12734.7,6.93,2025-04-28,0
Leaf,Clutch,11818.8,6.97,2025-02-05,0
Leaf,Clutch,12410.3,7.6,2025-03-13,0
Leaf,Clutch,13524.2,7.61,2025-06-18,1
Leaf,Clutch,13298.1,7.18,2025-03-19,1
Leaf,Clutch,12226.6,7.58,2025-04-11,1
Leaf,Clutch,13007.9,6.67,2025-01-18,0
Leaf,Clutch,12201.4,6.66,2025-06-15,0
Leaf,Clutch,11473.8,7.25,2025-05-04,0
Leaf,Clutch,11994.3,6.84,2025-04-07,1
Leaf,Clutch,12810.4,7.04,2025-05-01,0
Leaf,Clutch,12329.5,7.65,2025-06-05,1
Leaf,Clutch,11809.6,6.58,2025-06-18,0
Leaf,Clutch,13078.3,6.89,2025-02-16,0
Leaf,Clutch,12360.3,6.73,2025-05-28,0
Leaf,Clutch,13001.8,7.19,2025-05-10,0
Leaf,Clutch,12861.8,6.9,2025-06-18,0
Leaf,Clutch,12305.5,7.05,2025-05-15,0
Leaf,Clutch,13403.5,7.67,2025-03-08,0
Leaf,Clutch,13496.1,7.29,2025-02-03,1
Leaf,Clutch,13413.5,6.69,2025-06-28,0
Leaf,Clutch,12329.3,7.3,2025-03-24,0
Leaf,Clutch,12710.1,7.23,2025-05-31,0
Leaf,Clutch,13411.8,7.4,2025-05-29,0
Leaf,Clutch,12088.2,7.11,2025-03-31,0
Leaf,Clutch,12196.9,6.83,2025-05-30,0
Leaf,Clutch,11691.9,7.16,2025-06-08,0
Leaf,Clutch,11644.6,7.25,2025-04-14,0
Leaf,HV Battery,51412.8,6.48,2025-06-20,0
Leaf,HV Battery,60525.8,6.5,2025-01-28,1
Leaf,HV Battery,55801.8,6.04,2025-05-08,1
Leaf,HV Battery,57398.4,6.55,2025-06-23,1
Leaf,HV Battery,55424.5,5.89,2025-05-02,1
Leaf,HV Battery,58989.0,6.49,2025-03-24,0
Leaf,HV Battery,56855.6,6.33,2025-03-01,0
Leaf,HV Battery,57326.6,6.04,2025-03-02,0
Leaf,HV Battery,54642.4,5.77,2025-01-27,0
Leaf,HV Battery,55253.8,5.82,2025-02-14,1
Leaf,HV Battery,57814.1,6.49,2025-04-09,0
Leaf,HV Battery,57587.6,5.84,2025-04-18,0
Leaf,HV Battery,59444.2,6.21,2025-01-17,0
Leaf,HV Battery,58416.5,5.96,2025-01-16,0
Leaf,HV Battery,60236.6,6.47,2025-06-06,0
Leaf,HV Battery,56481.5,6.34,2025-03-06,0
Leaf,HV Battery,60145.7,5.98,2025-01-30,0
Leaf,HV Battery,56774.5,6.14,2025-01-10,1
Sentra,12V Battery,11090.4,5.57,2025-06-11,0
Sentra,12V Battery,10099.4,6.2,2025-01-08,1
Sentra,12V Battery,11088.2,5.58,2025-02-14,1
Sentra,12V Battery,10757.1,5.81,2025-03-24,1
Sentra,12V Battery,11569.8,5.57,2025-01-28,0
Sentra,12V Battery,11056.6,5.59,2025-06-28,0
Sentra,12V Battery,9665.8,5.67,2025-04-26,0
Sentra,12V Battery,9376.3,5.49,2025-04-07,0
Sentra,12V Battery,10050.6,5.69,2025-02-04,0
Sentra,12V Battery,10682.1,6.0,2025-06-13,0
Sentra,12V Battery,10195.9,5.26,2025-05-27,0
Sentra,12V Battery,9123.8,5.61,2025-05-23,0
Sentra,12V Battery,9787.4,5.59,2025-02-21,1
Sentra,12V Battery,11042.5,5.59,2025-02-20,1
Sentra,12V Battery,9772.1,5.76,2025-03-06,1
Sentra,12V Battery,9948.6,5.93,2025-05-06,0
Sentra,12V Battery,10339.5,6.29,2025-04-23,0
Sentra,12V Battery,10065.1,6.32,2025-06-23,1
Sentra,12V Battery,10570.5,5.91,2025-03-15,0
Sentra,12V Battery,9198.6,5.14,2025-02-27,0
Sentra,12V Battery,9391.9,5.82,2025-02-21,1
Sentra,12V Battery,10599.3,5.91,2025-02-11,0
Sentra,12V Battery,10233.4,6.02,2025-04-22,0
Sentra,12V Battery,10824.1,5.67,2025-05-16,1
Sentra,12V Battery,10499.2,5.87,2025-02-19,1
Sentra,12V Battery,10625.9,5.85,2025-01-23,1
Sentra,12V Battery,10349.0,5.59,2025-05-30,0
Sentra,12V Battery,10319.1,5.66,2025-01-07,1
Sentra,12V Battery,9668.1,5.85,2025-06-11,0
Sentra,12V Battery,9691.9,5.75,2025-06-21,0
Sentra,12V Battery,10027.0,5.6,2025-01-25,1
Sentra,12V Battery,10931.8,6.23,2025-02-22,0
Sentra,12V Battery,10062.5,6.05,2025-01-09,0
Sentra,12V Battery,9406.4,5.42,2025-02-05,1
Sentra,12V Battery,10182.9,5.45,2025-01-02,0
Sentra,12V Battery,10405.9,5.84,2025-04-03,0
Sentra,12V Battery,10189.9,6.44,2025-04-15,1
Sentra,12V Battery,10402.0,5.93,2025-05-26,1
Sentra,12V Battery,10462.1,5.5,2025-05-20,0
Sentra,12V Battery,11210.1,5.36,2025-01-19,0
Sentra,12V Battery,10359.7,5.97,2025-03-29,1
Sentra,12V Battery,10716.5,5.67,2025-02-17,1
Sentra,12V Battery,10593.8,5.46,2025-06-24,1
Sentra,Torque Converter,69954.4,3.42,2025-02-23,1
Sentra,Torque Converter,73586.7,3.8,2025-05-27,0
Sentra,Torque Converter,68445.7,3.43,2025-05-02,1
Sentra,Torque Converter,69551.6,3.53,2025-05-09,0
Sentra,Torque Converter,71147.0,3.96,2025-04-01,0
Sentra,Torque Converter,73264.8,3.8,2025-04-02,0
Sentra,Torque Converter,70904.7,4.14,2025-06-08,1
Sentra,Torque Converter,71332.9,3.79,2025-05-24,0
Sentra,Torque Converter,74815.4,3.65,2025-02-05,1
Sentra,Torque Converter,71655.4,3.56,2025-01-18,1
Sentra,Torque Converter,70983.5,3.93,2025-04-23,1
Sentra,Torque Converter,75046.9,3.79,2025-04-20,1
Sentra,Torque Converter,74147.6,3.65,2025-06-10,0
Sentra,Torque Converter,74281.9,3.63,2025-04-07,0
Sentra,Torque Converter,65127.6,4.0,2025-01-19,1
Sentra,Torque Converter,70195.3,3.85,2025-05-26,1
Sentra,Torque Converter,69633.4,3.17,2025-01-21,1
Sentra,Torque Converter,70661.5,3.32,2025-02-02,1
Sentra,Torque Converter,73598.2,3.62,2025-05-13,1
Sentra,Torque Converter,75241.8,3.7,2025-03-18,1
Sentra,Torque Converter,67267.0,3.78,2025-01-26,0
Sentra,Torque Converter,65389.4,3.6,2025-01-31,0
Sentra,Torque Converter,64310.2,3.72,2025-05-08,1
Sentra,Torque Converter,71796.7,3.68,2025-03-01,0
Sentra,Torque Converter,67601.2,3.91,2025-01-14,1
Sentra,Torque Converter,74142.0,3.7,2025-06-03,0
Sentra,Torque Converter,68860.0,3.6,2025-05-19,1
Sentra,Torque Converter,70865.3,3.46,2025-03-26,0
Sentra,Torque Converter,73944.9,3.89,2025-01-06,1
Sentra,Torque Converter,76980.1,3.6,2025-02-27,0
Ariya,Brake Rotor,58172.7,9.94,2025-02-10,1
Ariya,Brake Rotor,54164.5,11.0,2025-03-15,0
Ariya,Brake Rotor,58056.0,10.13,2025-01-20,0
Ariya,Brake Rotor,56773.4,11.77,2025-05-17,1
Ariya,Brake Rotor,60452.6,11.56,2025-05-28,0
Ariya,Brake Rotor,54356.4,11.65,2025-03-03,0
Ariya,Brake Rotor,56259.7,11.6,2025-05-13,0
Ariya,Brake Rotor,58796.9,11.09,2025-06-06,0
Ariya,Brake Rotor,59768.3,10.8,2025-05-09,0
Ariya,Brake Rotor,59447.2,10.2,2025-03-21,0
Ariya,Brake Rotor,57389.7,11.17,2025-04-13,1
Ariya,Brake Rotor,58076.5,10.56,2025-06-08,1
Ariya,Brake Rotor,58437.2,10.02,2025-01-15,0
Ariya,Brake Rotor,60783.4,9.63,2025-05-20,0
Ariya,Brake Rotor,57690.0,11.16,2025-06-28,0
Ariya,Brake Rotor,57997.6,10.5,2025-01-29,0
Ariya,Brake Rotor,60937.9,10.38,2025-05-30,1
Ariya,Brake Rotor,62627.7,10.64,2025-05-01,0
Ariya,Brake Rotor,57053.7,11.14,2025-03-09,0
Ariya,Brake Rotor,56866.0,10.8,2025-06-17,1
Ariya,Brake Rotor,59412.1,10.09,2025-01-08,1
Ariya,Brake Rotor,59532.1,9.84,2025-01-09,0
Ariya,Brake Rotor,57724.6,10.56,2025-03-28,0
Ariya,Brake Rotor,53975.2,11.66,2025-04-18,1
Ariya,Brake Rotor,58245.5,10.4,2025-03-08,0
Ariya,Brake Rotor,58172.1,12.09,2025-02-21,0
Ariya,Brake Rotor,54887.3,11.1,2025-03-27,1
Ariya,Brake Rotor,55120.8,11.01,2025-01-16,0
Ariya,Brake Rotor,55858.5,10.66,2025-02-05,1
Ariya,Brake Rotor,58218.9,11.46,2025-02-22,1
Sentra,Torque Converter,8236.1,12.6,2025-01-16,0
Sentra,Torque Converter,7848.1,12.05,2025-03-02,1
Sentra,Torque Converter,7348.9,12.64,2025-05-07,1
Sentra,Torque Converter,8163.8,11.98,2025-01-19,0
Sentra,Torque Converter,7136.8,12.82,2025-05-25,1
Sentra,Torque Converter,8154.2,12.93,2025-06-06,0
Sentra,Torque Converter,7787.7,11.07,2025-06-29,0
Sentra,Torque Converter,7369.0,13.21,2025-01-10,1
Sentra,Torque Converter,7319.8,12.84,2025-03-30,0
Sentra,Torque Converter,7449.1,11.71,2025-01-19,0
Sentra,Torque Converter,8566.5,13.57,2025-04-17,0
Sentra,Torque Converter,7914.0,12.11,2025-06-03,1
Sentra,Torque Converter,8255.0,11.43,2025-06-06,0
Sentra,Torque Converter,8325.4,13.66,2025-01-21,1
Sentra,Torque Converter,8077.8,11.69,2025-05-22,0
Sentra,Torque Converter,8448.3,12.6,2025-05-03,0
Sentra,Torque Converter,7794.8,11.81,2025-02-03,1
Sentra,Torque Converter,7402.5,13.13,2025-03-11,0
Sentra,Torque Converter,7820.0,12.36,2025-01-11,1
Sentra,Torque Converter,7899.4,11.2,2025-01-27,1
Sentra,Torque Converter,7841.2,12.41,2025-01-10,1
Sentra,Torque Converter,8436.7,12.92,2025-05-08,1
Sentra,Torque Converter,7373.3,12.17,2025-05-10,1
Sentra,Torque Converter,8260.6,11.6,2025-02-27,1
Sentra,Torque Converter,8515.6,12.38,2025-06-16,1
Sentra,Torque Converter,8060.4,12.14,2025-03-31,1
Sentra,Torque Converter,7671.1,11.84,2025-04-21,1
Sentra,Torque Converter,8453.1,12.78,2025-05-03,1
Sentra,Torque Converter,7470.6,12.85,2025-03-19,0
Sentra,Torque Converter,8219.0,13.08,2025-02-28,1
Leaf,HV Battery,26012.4,5.03,2025-04-08,1
Leaf,HV Battery,25007.9,5.19,2025-06-24,0
Leaf,HV Battery,26574.5,4.42,2025-06-25,1
Leaf,HV Battery,27345.4,4.78,2025-01-05,0
Leaf,HV Battery,26616.3,4.59,2025-05-22,1
Leaf,HV Battery,28584.9,4.87,2025-05-04,0
Leaf,HV Battery,26171.2,4.83,2025-01-14,1
Leaf,HV Battery,25776.5,4.97,2025-04-10,0
Leaf,HV Battery,29634.6,5.0,2025-04-07,1
Leaf,HV Battery,25936.7,4.51,2025-06-28,0
Leaf,HV Battery,26955.2,4.36,2025-02-02,1
Leaf,HV Battery,28049.7,4.9,2025-04-21,0
Leaf,HV Battery,26616.8,4.67,2025-06-29,1
Leaf,HV Battery,26674.3,5.11,2025-04-20,0
Leaf,HV Battery,26278.6,4.46,2025-05-21,0
Leaf,HV Battery,25774.1,4.97,2025-02-05,0
Leaf,HV Battery,25534.1,5.02,2025-01-30,1
Leaf,HV Battery,26552.3,4.31,2025-04-23,1
Leaf,HV Battery,27826.7,4.68,2025-01-31,0
Leaf,HV Battery,27320.9,4.59,2025-06-07,1
Ariya,Brake Caliper,57757.4,6.01,2025-01-15,1
Ariya,Brake Caliper,52606.9,5.59,2025-03-02,1
Ariya,Brake Caliper,50123.7,5.95,2025-03-01,1
Ariya,Brake Caliper,49994.0,5.53,2025-01-24,1
Ariya,Brake Caliper,51786.4,5.96,2025-05-31,1
Ariya,Brake Caliper,56736.7,5.85,2025-01-03,1
Ariya,Brake Caliper,49996.4,5.7,2025-02-28,0
Ariya,Brake Caliper,55537.9,6.13,2025-04-16,1
Ariya,Brake Caliper,55389.2,6.07,2025-05-18,0
Ariya,Brake Caliper,57128.1,5.84,2025-05-26,1
Ariya,Brake Caliper,54097.8,5.55,2025-01-12,0
Ariya,Brake Caliper,52745.5,5.86,2025-01-04,1
Ariya,Brake Caliper,54194.1,5.6,2025-03-05,0
Ariya,Brake Caliper,48057.9,5.61,2025-01-15,1
Ariya,Brake Caliper,54906.2,5.72,2025-01-20,1
Ariya,Brake Caliper,53361.9,5.61,2025-01-15,0
Ariya,Brake Caliper,54851.2,5.75,2025-02-02,0
Ariya,Brake Caliper,51825.9,6.16,2025-04-23,1
Ariya,Brake Caliper,56248.1,6.17,2025-02-16,0
Ariya,Brake Caliper,51283.4,5.61,2025-03-14,1
Ariya,Brake Caliper,49761.4,5.35,2025-01-12,1
Ariya,Brake Caliper,49706.3,5.53,2025-03-22,0
Ariya,Brake Caliper,48848.7,5.34,2025-03-31,1
Ariya,Brake Caliper,48739.7,5.77,2025-06-04,1
Ariya,Brake Caliper,53286.9,5.88,2025-06-17,1
Ariya,Brake Caliper,50778.3,5.68,2025-03-04,1
Ariya,Brake Caliper,53095.7,5.84,2025-03-16,1
Ariya,Brake Caliper,53602.7,5.5,2025-02-03,1
Ariya,Brake Caliper,56658.3,5.96,2025-06-05,0
Ariya,Brake Caliper,54074.6,5.47,2025-04-12,1
Ariya,Brake Caliper,49312.1,5.58,2025-05-03,1
Ariya,Brake Caliper,54059.4,5.45,2025-06-18,0
Ariya,Brake Caliper,53302.2,6.2,2025-02-01,1
Ariya,Brake Caliper,50295.1,5.51,2025-06-18,1
Ariya,Brake Caliper,50232.3,5.73,2025-01-20,0
Ariya,Brake Caliper,54615.3,6.07,2025-01-20,0
Ariya,Brake Caliper,54220.4,5.22,2025-03-06,1
Ariya,Brake Caliper,51649.6,5.53,2025-05-20,0
Ariya,Brake Caliper,53192.2,6.04,2025-02-22,0
Ariya,Brake Caliper,50837.0,6.34,2025-05-07,0
Ariya,Brake Caliper,49776.0,5.93,2025-06-30,0
Ariya,Brake Caliper,57728.6,6.05,2025-04-02,1
Ariya,Brake Caliper,53688.0,5.73,2025-02-26,1
Ariya,Brake Caliper,53732.3,5.62,2025-04-24,0
Ariya,Brake Caliper,55078.7,5.57,2025-03-19,0
Ariya,Brake Caliper,51490.6,5.54,2025-04-04,0
Ariya,Brake Caliper,51242.8,5.65,2025-05-22,1
Ariya,Brake Caliper,46881.6,5.79,2025-03-16,1
Sentra,Brake Pad,16455.9,1.19,2025-06-28,0
Sentra,Brake Pad,15814.0,1.22,2025-05-19,1
Sentra,Brake Pad,16144.6,1.24,2025-05-09,1
Sentra,Brake Pad,15244.0,1.22,2025-01-27,0
Sentra,Brake Pad,13863.5,1.27,2025-01-14,1
Sentra,Brake Pad,17024.8,1.22,2025-03-30,1
Sentra,Brake Pad,14435.0,1.25,2025-04-16,1
Sentra,Brake Pad,15096.0,1.22,2025-06-30,1
Sentra,Brake Pad,16233.4,1.24,2025-06-09,0
Sentra,Brake Pad,16543.6,1.22,2025-05-05,1
Sentra,Brake Pad,15831.4,1.25,2025-03-13,1
Sentra,Brake Pad,15639.4,1.17,2025-01-21,0
Sentra,Brake Pad,16050.1,1.14,2025-02-22,0
Sentra,Brake Pad,15631.9,1.13,2025-02-05,1
Sentra,Brake Pad,15260.0,1.18,2025-05-14,0
Sentra,Brake Pad,14923.0,1.28,2025-03-01,1
Sentra,Brake Pad,16494.3,1.29,2025-03-20,0
Sentra,Brake Pad,15548.0,1.18,2025-05-22,0
Sentra,Brake Pad,16326.0,1.22,2025-02-23,1
Sentra,Brake Pad,15792.3,1.06,2025-02-01,1
Sentra,Brake Pad,16289.1,1.25,2025-04-06,0
Sentra,Brake Pad,15691.1,1.26,2025-02-06,1
Sentra,Brake Pad,16167.6,1.17,2025-01-10,0
Sentra,Brake Pad,15522.9,1.15,2025-03-02,1
Sentra,Brake Pad,16842.9,1.27,2025-06-28,0
Sentra,Brake Pad,15056.7,1.25,2025-04-23,0
Sentra,Brake Pad,15914.0,1.17,2025-06-16,0
Sentra,Brake Pad,15793.0,1.26,2025-04-27,1
Sentra,Brake Pad,16433.0,1.35,2025-01-30,1
Sentra,Brake Pad,15769.4,1.2,2025-01-06,0
Sentra,Brake Pad,16136.6,1.2,2025-05-08,1
Leaf,Brake Rotor,16335.3,1.87,2025-01-22,0
Leaf,Brake Rotor,14676.9,1.79,2025-01-16,1
Leaf,Brake Rotor,15106.6,1.82,2025-03-13,0
Leaf,Brake Rotor,14845.9,1.92,2025-06-06,0
Leaf,Brake Rotor,15115.7,1.95,2025-04-09,0
Leaf,Brake Rotor,15019.5,1.75,2025-05-07,0
Leaf,Brake Rotor,13105.2,1.86,2025-01-05,1
Leaf,Brake Rotor,14791.1,2.02,2025-04-08,1
Leaf,Brake Rotor,14541.5,1.87,2025-04-09,0
Leaf,Brake Rotor,15194.6,1.89,2025-04-24,0
Leaf,Brake Rotor,15243.4,1.76,2025-01-12,0
Leaf,Brake Rotor,13912.2,1.81,2025-02-27,1
Leaf,Brake Rotor,13036.3,1.84,2025-02-22,0
Leaf,Brake Rotor,14143.8,1.87,2025-04-08,0
Leaf,Brake Rotor,14432.4,1.75,2025-02-17,1
Leaf,Brake Rotor,15584.8,1.85,2025-06-18,0
Leaf,Brake Rotor,15257.2,1.86,2025-04-21,1
Leaf,Brake Rotor,14965.5,1.71,2025-05-17,0
Leaf,Brake Rotor,15560.9,1.92,2025-01-14,1
Leaf,Brake Rotor,14612.4,1.87,2025-06-19,0
Leaf,Brake Rotor,15359.4,1.81,2025-03-20,0
Leaf,Brake Rotor,13468.5,1.81,2025-01-09,0
Leaf,Brake Rotor,14737.6,1.84,2025-05-19,0
Leaf,Brake Rotor,15589.7,1.75,2025-03-31,0
Leaf,Brake Rotor,14016.8,1.74,2025-01-07,0
Leaf,Brake Rotor,14939.7,1.7,2025-06-05,0
Leaf,Brake Rotor,15170.1,1.75,2025-03-28,0
Leaf,Brake Rotor,14060.8,2.0,2025-03-09,0
Leaf,Brake Rotor,15527.6,1.85,2025-06-01,0
Leaf,Brake Rotor,13667.4,2.03,2025-02-25,1
Leaf,Brake Caliper,19798.5,4.82,2025-04-20,0
Leaf,Brake Caliper,20913.8,4.63,2025-01-15,0
Leaf,Brake Caliper,19462.9,4.81,2025-01-28,0
Leaf,Brake Caliper,17770.7,4.74,2025-05-22,1
Leaf,Brake Caliper,19151.0,5.11,2025-04-10,1
Leaf,Brake Caliper,20214.8,5.39,2025-06-23,1
Leaf,Brake Caliper,19464.9,4.91,2025-03-15,1
Leaf,Brake Caliper,20195.7,4.87,2025-05-17,1
Leaf,Brake Caliper,17666.6,5.26,2025-04-29,0
Leaf,Brake Caliper,20469.1,4.81,2025-04-19,0
Leaf,Brake Caliper,21080.5,5.17,2025-05-27,1
Leaf,Brake Caliper,19614.9,4.89,2025-05-26,1
Leaf,Brake Caliper,20174.8,4.64,2025-05-13,1
Leaf,Brake Caliper,18872.1,4.84,2025-03-08,0
Leaf,Brake Caliper,17941.8,5.24,2025-02-11,1
Leaf,Brake Caliper,19525.8,5.22,2025-04-08,0
Leaf,Brake Caliper,18931.2,5.27,2025-04-30,0
Leaf,Brake Caliper,19272.3,4.9,2025-03-02,1
Leaf,Brake Caliper,18585.0,4.52,2025-02-03,1
Leaf,Brake Caliper,20316.0,5.28,2025-01-04,0
Leaf,Brake Caliper,22008.3,4.94,2025-03-13,1
Leaf,Brake Caliper,18558.2,4.59,2025-06-24,0
Leaf,Brake Caliper,20119.8,5.2,2025-03-12,0
Leaf,Brake Caliper,20687.9,4.79,2025-01-22,1
Leaf,Brake Caliper,19886.0,4.89,2025-03-05,0
Leaf,Brake Caliper,20488.2,5.15,2025-05-19,1
Leaf,Brake Caliper,17705.0,4.99,2025-03-17,1
Leaf,Brake Caliper,17328.3,4.73,2025-03-28,1
Leaf,Brake Caliper,18139.7,4.86,2025-05-27,1
Leaf,Brake Caliper,18946.1,5.06,2025-04-12,0
Leaf,Gearbox,24096.5,4.11,2025-03-06,1
Leaf,Gearbox,20675.3,4.15,2025-06-17,1
Leaf,Gearbox,21895.2,3.94,2025-06-05,1
Leaf,Gearbox,25052.0,4.12,2025-01-04,1
Leaf,Gearbox,23330.2,3.98,2025-02-01,1
Leaf,Gearbox,23366.5,4.12,2025-03-20,0
Leaf,Gearbox,22432.6,4.32,2025-05-26,1
Leaf,Gearbox,22496.0,3.74,2025-06-19,0
Leaf,Gearbox,25048.0,4.0,2025-03-24,1
Leaf,Gearbox,23949.4,4.22,2025-03-09,1
Leaf,Gearbox,23006.8,4.12,2025-02-15,1
Leaf,Gearbox,24638.8,4.43,2025-04-24,1
Leaf,Gearbox,23255.5,4.0,2025-04-29,1
Leaf,Gearbox,24537.5,4.13,2025-01-05,1
Leaf,Gearbox,23701.8,4.42,2025-04-23,1
Leaf,Gearbox,21857.7,3.8,2025-01-03,1
Leaf,Gearbox,21871.5,4.34,2025-04-30,0
Leaf,Gearbox,24479.5,3.81,2025-01-10,1
Leaf,Gearbox,23718.5,4.08,2025-04-02,0
Leaf,Gearbox,21229.1,4.13,2025-05-03,1
Leaf,Gearbox,22460.2,4.23,2025-06-13,0
Leaf,Gearbox,22496.7,4.13,2025-05-23,1
Leaf,Gearbox,25410.1,4.29,2025-02-25,0
Leaf,Gearbox,24470.5,4.07,2025-04-15,0
Leaf,Gearbox,22075.3,4.0,2025-01-15,1
Leaf,Gearbox,23595.6,4.03,2025-05-29,0
Leaf,Gearbox,22035.4,4.18,2025-01-21,0
Leaf,Gearbox,22456.2,4.41,2025-03-12,1
Leaf,Gearbox,24041.9,4.29,2025-06-06,0
Leaf,Gearbox,25009.2,4.51,2025-05-22,1
Ariya,12V Battery,24689.3,3.21,2025-03-12,0
Ariya,12V Battery,24476.9,3.23,2025-03-08,1
Ariya,12V Battery,25244.9,2.97,2025-05-07,0
Ariya,12V Battery,24034.8,3.01,2025-02-02,1
Ariya,12V Battery,25646.7,2.97,2025-02-28,1
Ariya,12V Battery,26080.7,2.97,2025-06-11,0
Ariya,12V Battery,24861.0,2.84,2025-02-14,0
Ariya,12V Battery,25716.9,2.99,2025-02-07,0
Ariya,12V Battery,26992.0,3.14,2025-06-08,1
Ariya,12V Battery,25122.8,3.22,2025-06-17,0
Ariya,12V Battery,25523.8,3.18,2025-01-13,0
Ariya,12V Battery,23938.4,3.1,2025-03-01,0
Ariya,12V Battery,25645.9,2.8,2025-01-30,0
Ariya,12V Battery,26901.7,2.85,2025-06-17,0
Ariya,12V Battery,23392.3,2.6,2025-01-10,0
Ariya,12V Battery,25609.8,2.78,2025-02-17,0
Ariya,12V Battery,24370.5,3.16,2025-06-25,1
Ariya,12V Battery,25257.3,2.94,2025-05-10,0
Ariya,12V Battery,23027.4,3.01,2025-04-23,1
Ariya,12V Battery,26086.9,3.14,2025-05-29,1
Ariya,12V Battery,27252.1,2.93,2025-03-23,1
Ariya,12V Battery,23369.7,3.08,2025-01-11,0
Ariya,12V Battery,25281.6,3.03,2025-05-22,0
Ariya,12V Battery,24083.5,2.63,2025-02-28,1
Ariya,12V Battery,23758.0,3.11,2025-01-16,1
Ariya,12V Battery,25372.3,3.18,2025-03-08,0
Ariya,12V Battery,25448.9,3.14,2025-03-07,0
Ariya,12V Battery,25973.7,3.03,2025-01-05,1
Ariya,12V Battery,25051.5,2.59,2025-06-23,0
Ariya,12V Battery,24195.8,2.94,2025-04-01,1
Sentra,Torque Converter,19890.9,1.86,2025-01-20,1
Sentra,Torque Converter,18921.8,1.8,2025-05-10,1
Sentra,Torque Converter,17688.2,1.81,2025-04-24,0
Sentra,Torque Converter,19153.6,1.86,2025-01-29,1
Sentra,Torque Converter,21854.3,1.86,2025-05-11,1
Sentra,Torque Converter,20335.4,1.78,2025-01-20,0
Sentra,Torque Converter,20125.5,1.81,2025-03-02,1
Sentra,Torque Converter,20427.7,1.87,2025-02-22,1
Sentra,Torque Converter,19627.4,1.93,2025-03-25,1
Sentra,Torque Converter,20192.0,1.83,2025-05-27,1
Sentra,Torque Converter,21723.7,1.64,2025-04-06,1
Sentra,Torque Converter,17813.4,1.87,2025-06-24,0
Sentra,Torque Converter,20419.8,1.97,2025-04-17,1
Sentra,Torque Converter,19263.0,1.87,2025-01-19,1
Sentra,Torque Converter,20044.1,1.92,2025-06-14,0
Sentra,Torque Converter,18180.9,1.81,2025-04-20,1
Sentra,Torque Converter,21154.3,1.76,2025-03-14,1
Sentra,Torque Converter,20355.5,1.83,2025-02-06,0
Sentra,Torque Converter,20754.4,1.73,2025-01-07,1
Sentra,Torque Converter,19916.5,1.88,2025-03-25,1
Sentra,Torque Converter,21170.7,1.85,2025-06-05,0
Sentra,Torque Converter,20060.9,1.84,2025-04-03,0
Sentra,Torque Converter,21271.2,1.85,2025-03-27,1
Ariya,Clutch,9527.7,1.48,2025-03-17,1
Ariya,Clutch,9660.7,1.5,2025-06-09,0
Ariya,Clutch,9356.6,1.52,2025-01-08,1
Ariya,Clutch,9103.4,1.51,2025-02-11,0
Ariya,Clutch,8907.7,1.4,2025-04-05,1
Ariya,Clutch,9293.7,1.5,2025-01-12,1
Ariya,Clutch,9753.2,1.43,2025-03-16,1
Ariya,Clutch,8955.7,1.58,2025-02-08,0
Ariya,Clutch,9671.7,1.48,2025-06-01,1
Ariya,Clutch,9815.0,1.42,2025-01-07,0
Ariya,Clutch,10155.7,1.53,2025-01-28,0
Ariya,Clutch,9502.9,1.49,2025-06-05,0
Ariya,Clutch,9524.0,1.59,2025-02-24,0
Ariya,Clutch,9847.4,1.53,2025-03-22,0
Ariya,Clutch,9672.8,1.49,2025-05-11,0
Ariya,Clutch,10545.2,1.46,2025-05-11,0
Ariya,Clutch,9745.2,1.64,2025-05-29,1
Ariya,Clutch,10279.1,1.52,2025-03-30,0
Ariya,Clutch,8911.8,1.65,2025-02-25,0
Ariya,Clutch,9523.6,1.5,2025-04-07,0
Ariya,Clutch,10136.8,1.47,2025-05-30,1
